x,y,lw_95c,up_95c,lw_95p,up_95p
58.48245999,0.140454893,0.080775632,0.200134153,-0.449046103,0.729955888
58.86579357,0.140457429,0.080779901,0.200134956,-0.449043391,0.729958248
59.24912716,0.140460268,0.08078466,0.200135876,-0.449040357,0.729960894
59.63246074,0.140463448,0.080789967,0.200136929,-0.449036962,0.729963858
60.01579433,0.140467008,0.080795883,0.200138134,-0.449033163,0.72996718
60.39912791,0.140470995,0.080802478,0.200139512,-0.449028912,0.729970903
60.7824615,0.140475459,0.080809831,0.200141088,-0.449024156,0.729975075
61.16579508,0.140480458,0.080818028,0.200142888,-0.449018834,0.729979749
61.54912867,0.140486055,0.080827164,0.200144946,-0.449012878,0.729984988
61.93246225,0.140492322,0.080837349,0.200147296,-0.449006214,0.729990859
62.31579584,0.14049934,0.080848701,0.200149979,-0.448998758,0.729997438
62.69912942,0.140507198,0.080861355,0.200153042,-0.448990415,0.730004811
63.08246301,0.140515997,0.080875457,0.200156538,-0.448981079,0.730013074
63.46579659,0.14052585,0.080891174,0.200160526,-0.448970633,0.730022333
63.84913018,0.140536882,0.080908689,0.200165076,-0.448958945,0.73003271
64.23246376,0.140549235,0.080928207,0.200170264,-0.448945867,0.730044338
64.61579735,0.140563068,0.080949956,0.20017618,-0.448931234,0.73005737
64.99913093,0.140578557,0.080974189,0.200182924,-0.448914861,0.730071975
65.38246452,0.1405959,0.081001189,0.200190611,-0.448896542,0.730088342
65.7657981,0.14061532,0.081031268,0.200199372,-0.448876044,0.730106684
66.14913169,0.140637065,0.081064776,0.200209354,-0.44885311,0.730127241
66.53246528,0.140661414,0.081102101,0.200220727,-0.44882745,0.730150278
66.91579886,0.140688679,0.081143673,0.200233684,-0.44879874,0.730176098
67.29913245,0.140719208,0.081189972,0.200248444,-0.448766618,0.730205034
67.68246603,0.140753393,0.08124153,0.200265256,-0.448730679,0.730237465
68.06579962,0.140791671,0.081298937,0.200284404,-0.44869047,0.730273811
68.4491332,0.140834532,0.081362851,0.200306212,-0.448645485,0.730314548
68.83246679,0.140882525,0.081434,0.20033105,-0.448595156,0.730360206
69.21580037,0.140936265,0.081513192,0.200359337,-0.44853885,0.73041138
69.59913396,0.14099644,0.081601325,0.200391555,-0.448475857,0.730468737
69.98246754,0.141063819,0.081699391,0.200428248,-0.448405386,0.730533025
70.36580113,0.141139267,0.081808492,0.200470042,-0.44832655,0.730605085
70.74913471,0.141223749,0.081929849,0.200517649,-0.448238358,0.730685856
71.1324683,0.141318347,0.082064813,0.200571881,-0.448139701,0.730776395
71.51580188,0.141424271,0.082214876,0.200633666,-0.448029342,0.730877884
71.89913547,0.141542879,0.08238169,0.200704067,-0.447905894,0.730991651
72.28246905,0.141675688,0.082567082,0.200784295,-0.447767809,0.731119185
72.66580264,0.1418244,0.082773064,0.200875736,-0.447613357,0.731262157
73.04913622,0.141990918,0.083001858,0.200979979,-0.447440603,0.73142244
73.43246981,0.142177375,0.083255913,0.201098838,-0.447247385,0.731602135
73.81580339,0.142386158,0.083537923,0.201234393,-0.447031286,0.731803603
74.19913698,0.142619941,0.083850852,0.201389029,-0.446789607,0.732029488
74.58247057,0.142881715,0.084197953,0.201565478,-0.446519331,0.732282762
74.96580415,0.143174835,0.084582795,0.201766875,-0.446217086,0.732566756
75.34913774,0.143503052,0.085009286,0.201996818,-0.445879108,0.732885211
75.73247132,0.143870569,0.085481698,0.202259439,-0.445501189,0.733242327
76.11580491,0.144282092,0.086004694,0.202559489,-0.445078633,0.733642817
76.49913849,0.14474289,0.086583352,0.202902428,-0.444606193,0.734091972
76.88247208,0.145258863,0.087223189,0.203294536,-0.444078009,0.734595735
77.26580566,0.145836617,0.087930189,0.203743045,-0.443487541,0.735160776
77.64913925,0.146483551,0.088710821,0.204256282,-0.442827485,0.735794588
78.03247283,0.147207948,0.089572058,0.204843838,-0.442089689,0.736505585
78.41580642,0.148019083,0.090521396,0.20551677,-0.441265053,0.737303219
78.79914,0.148927341,0.091566861,0.206287821,-0.440343423,0.738198106
79.18247359,0.149944353,0.092717022,0.207171684,-0.439313466,0.739202171
79.56580717,0.15108314,0.093980982,0.208185297,-0.438162535,0.740328815
79.94914076,0.152358283,0.095368385,0.209348181,-0.436876524,0.74159309
80.33247434,0.153786109,0.096889397,0.210682821,-0.435439692,0.74301191
80.71580793,0.155384901,0.098554706,0.212215096,-0.433834481,0.744604283
81.09914151,0.157175129,0.100375508,0.21397475,-0.432041305,0.746391563
81.4824751,0.159179716,0.102363522,0.21599591,-0.430038316,0.748397748
81.86580868,0.161424328,0.104531017,0.218317639,-0.427801145,0.750649801
82.24914227,0.163937706,0.106890894,0.220984519,-0.425302608,0.753178021
82.63247586,0.166752032,0.109456831,0.224047233,-0.422512382,0.756016446
83.01580944,0.16990334,0.112243536,0.227563144,-0.419396637,0.759203316
83.39914303,0.17343198,0.115267136,0.231596823,-0.415917627,0.762781586
83.78247661,0.177383132,0.11854576,0.236220504,-0.412033228,0.766799492
84.1658102,0.181807389,0.122100345,0.241514433,-0.40769642,0.771311197
84.54914378,0.186761398,0.125955697,0.247567099,-0.4028547,0.776377495
84.93247737,0.192308591,0.130141848,0.254475334,-0.397449422,0.782066603
85.31581095,0.198519995,0.134695679,0.262344311,-0.391415046,0.788455036
85.69914454,0.205475141,0.139662783,0.271287498,-0.384678293,0.795628575
86.08247812,0.213263084,0.145099529,0.281426639,-0.377157173,0.80368334
86.46581171,0.221983541,0.151075251,0.29289183,-0.368759885,0.812726966
86.84914529,0.231748169,0.157674479,0.305821859,-0.35938356,0.822879898
87.23247888,0.242681997,0.164999232,0.320364761,-0.348912815,0.834276808
87.61581246,0.254925021,0.173171302,0.33667874,-0.337218103,0.847068146
87.99914605,0.268634003,0.182334637,0.354933369,-0.324153809,0.861421815
88.38247963,0.283984473,0.192657854,0.375311093,-0.309556056,0.877525003
88.76581322,0.301172982,0.204336971,0.398008992,-0.293240193,0.895586156
89.1491468,0.32041961,0.217598505,0.423240716,-0.274997881,0.915837102
89.53248039,0.341970796,0.232703089,0.451238502,-0.254593736,0.938535328
89.91581397,0.366102481,0.249949485,0.482255477,-0.23176149,0.963966452
90.29914756,0.393123651,0.269679383,0.516567918,-0.206199548,0.992446849
90.68248115,0.423380286,0.292282901,0.554477671,-0.177565912,1.024326484
91.06581473,0.457259796,0.318204853,0.596314739,-0.145472388,1.059991981
91.44914832,0.495195977,0.347951852,0.642440103,-0.109478019,1.099869974
91.8324819,0.537674568,0.382100506,0.693248631,-0.069081641,1.144430778
92.21581549,0.585239469,0.421306375,0.749172563,-0.023713623,1.194192561
92.59914907,0.638499704,0.466314182,0.810685227,0.027273344,1.249726064
92.98248266,0.698137224,0.51796888,0.878305568,0.084614249,1.311660199
93.36581624,0.764915632,0.577227562,0.952603703,0.149142443,1.380688822
93.74914983,0.839689966,0.645172045,1.034207888,0.221800793,1.45757914
94.13248341,0.923417643,0.723021695,1.123813592,0.303652893,1.543182394
94.515817,1.017170721,0.812144434,1.222197008,0.395893337,1.638448105
94.89915058,1.122149622,0.914064772,1.330234473,0.499856192,1.744443053
95.28248417,1.239698507,1.030463648,1.448933367,0.617019589,1.862377426
95.66581775,1.371322483,1.163160822,1.579484143,0.749003363,1.993641602
96.04915134,1.518706874,1.314061996,1.723351752,0.897555254,2.139858494
96.43248492,1.683738806,1.485032838,1.882444774,1.064518433,2.30295918
96.81581851,1.868531363,1.677626842,2.059435884,1.251770189,2.485292536
97.19915209,2.075450645,1.892543817,2.258357473,1.461117904,2.689783386
97.58248568,2.307146068,2.128732621,2.485559514,1.694136144,2.920155992
97.96581926,2.566584281,2.382623089,2.750545472,1.951936797,3.181231764
98.34915285,2.857087155,2.649295847,3.064878463,2.234891819,3.479282491
98.73248644,3.182374317,2.926207948,3.438540687,2.54239696,3.822351675
99.11582002,3.546610776,3.214965409,3.878256142,2.872861224,4.220360327
